old_dependents,loan_installments,loan_tenure,home_ownership,young_dependents,monthly_expenses,annual_income,age,house_area,Id,occupants_count,type_of_house_T1,type_of_house_T2,sex_M,sex_TG,loan_amount
0,12,12,1.0,2,4000.0,12000.0,28,240.0,18066,4,False,True,False,False,8000.0
0,12,12,1.0,2,2000.0,60000.0,35,750.0,15736,1,False,True,True,False,10000.0
1,24,24,1.0,0,5000.0,15000.0,23,3040.0,18989,3,True,False,True,False,20000.0
0,12,12,0.0,0,6000.0,0.0,35,0.0,12375,0,True,False,False,False,5000.0
0,12,12,1.0,0,2000.0,36000.0,24,200.0,30253,2,False,True,False,False,6700.0
0,12,12,1.0,0,2300.0,0.0,25,540.0,7869,0,False,True,False,False,5000.0
0,12,12,1.0,0,1800.0,24000.0,49,300.0,1270,2,False,True,False,False,5000.0
0,12,12,1.0,0,3200.0,24000.0,40,300.0,21799,2,False,True,False,False,10000.0
0,12,12,1.0,2,1500.0,58000.0,31,1350.0,36063,4,False,True,False,False,12000.0
0,12,12,1.0,0,2200.0,48000.0,48,300.0,31626,2,False,True,False,False,12000.0
0,12,12,1.0,2,1500.0,36000.0,32,1500.0,28808,4,False,True,False,False,8000.0
0,12,12,1.0,3,4500.0,24000.0,35,800.0,6999,2,False,True,False,False,10000.0
1,12,12,1.0,1,3000.0,48000.0,29,600.0,30937,3,False,True,True,False,10000.0
0,12,12,1.0,0,3000.0,0.0,32,0.0,11285,0,True,False,False,False,5000.0
0,12,12,1.0,1,2500.0,48000.0,34,600.0,27304,1,False,True,False,False,12000.0
0,12,12,1.0,0,2050.0,0.0,30,0.0,8670,0,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,32,0.0,9522,0,False,True,False,False,5000.0
0,12,12,1.0,2,3000.0,42000.0,30,1500.0,18669,4,False,True,False,False,8000.0
0,12,12,0.0,1,7500.0,48000.0,42,400.0,20118,4,True,False,False,False,5000.0
0,50,12,1.0,0,4000.0,0.0,26,0.0,9046,0,False,False,False,False,5000.0
0,12,12,1.0,3,6000.0,60000.0,34,600.0,23510,2,False,True,False,False,10000.0
0,12,12,1.0,1,4000.0,72000.0,41,500.0,37188,4,False,True,False,False,12000.0
0,12,12,1.0,1,2500.0,48000.0,21,250.0,39717,2,False,True,False,False,10000.0
0,12,12,1.0,0,3000.0,54000.0,39,300.0,23006,2,False,True,False,False,8000.0
0,12,12,1.0,2,4000.0,24000.0,28,300.0,23333,2,False,True,True,False,12000.0
0,12,12,1.0,0,3200.0,8400.0,40,350.0,5128,3,False,True,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,35,0.0,9328,0,False,True,False,False,5000.0
0,12,12,1.0,1,2500.0,36000.0,38,600.0,29142,3,False,True,True,False,10000.0
1,50,12,1.0,1,3700.0,48000.0,45,310.0,1546,3,True,False,False,False,5000.0
1,12,12,1.0,1,3000.0,42000.0,40,1000.0,740,1,True,False,True,False,5000.0
0,12,12,1.0,0,3000.0,0.0,39,0.0,10877,0,True,False,False,False,3000.0
0,50,12,1.0,2,4500.0,72000.0,35,140.0,1675,4,False,True,False,False,5000.0
0,12,12,1.0,1,2000.0,48000.0,27,600.0,16123,1,False,True,True,False,13000.0
0,12,12,1.0,1,2000.0,14400.0,51,500.0,2568,4,False,True,False,False,6800.0
0,12,12,1.0,0,3000.0,36000.0,23,300.0,29699,2,True,False,False,False,12000.0
0,12,12,1.0,1,1500.0,54000.0,49,1700.0,36212,4,False,True,False,False,8000.0
0,50,12,1.0,0,4500.0,36000.0,30,790.0,4733,1,False,True,True,False,5000.0
0,12,12,1.0,1,3500.0,48000.0,35,600.0,36033,3,False,True,False,False,8000.0
0,12,12,1.0,0,4200.0,60000.0,20,700.0,33543,3,True,False,True,False,7000.0
0,50,12,1.0,0,4500.0,0.0,43,0.0,8522,0,False,False,False,False,5000.0
0,12,12,1.0,3,2400.0,46000.0,31,300.0,21586,2,False,True,False,False,5000.0
0,12,12,1.0,2,1000.0,54000.0,41,1300.0,38069,4,False,True,False,False,8000.0
0,12,12,1.0,2,4000.0,54000.0,35,400.0,32788,4,False,False,False,False,8000.0
0,12,12,1.0,2,3500.0,50000.0,25,510.0,2245,4,False,True,False,False,5000.0
0,50,12,0.0,0,1400.0,30000.0,20,400.0,3204,3,False,False,True,False,5000.0
0,50,12,1.0,2,3000.0,60000.0,27,600.0,28887,2,True,False,False,False,7000.0
0,12,12,1.0,2,2200.0,30000.0,36,250.0,5205,3,True,False,True,False,5000.0
0,12,12,1.0,3,4100.0,12000.0,30,280.0,30827,5,True,False,False,False,12000.0
0,50,12,1.0,2,3700.0,18000.0,26,360.0,20226,4,False,True,False,False,10000.0
0,12,12,1.0,0,2000.0,54000.0,45,1600.0,37052,4,False,True,False,False,15000.0
0,50,12,1.0,0,4600.0,0.0,32,0.0,12000,0,True,False,False,False,7500.0
0,12,12,0.0,3,7000.0,132000.0,31,300.0,37852,5,False,True,False,False,10000.0
0,12,12,1.0,2,5800.0,72000.0,39,300.0,1937,5,True,False,False,False,5000.0
0,50,12,1.0,1,5400.0,12000.0,31,350.0,6666,3,False,False,False,False,5000.0
0,12,12,1.0,0,2500.0,30000.0,49,110.0,3241,1,True,False,False,False,5000.0
0,12,12,1.0,0,2500.0,0.0,37,0.0,10360,0,False,True,False,False,5000.0
0,12,12,1.0,1,3000.0,36000.0,39,112.0,364,1,True,False,False,False,5000.0
0,12,12,1.0,3,3500.0,48000.0,44,450.0,20109,2,False,True,False,False,5000.0
0,12,12,1.0,1,3500.0,48000.0,40,600.0,34851,3,False,True,False,False,10000.0
0,50,12,1.0,1,3300.0,60000.0,40,950.0,24056,3,False,False,False,False,15000.0
0,12,12,1.0,0,4000.0,0.0,28,0.0,8739,0,False,True,False,False,3000.0
0,12,12,1.0,2,3500.0,54000.0,28,400.0,19326,2,False,True,False,False,5000.0
0,12,12,1.0,1,2000.0,36000.0,44,200.0,20903,5,True,False,False,False,10000.0
0,50,12,1.0,2,3000.0,40000.0,35,125.0,27916,4,False,False,False,False,8000.0
0,12,12,0.0,2,8000.0,24000.0,35,200.0,1173,4,True,False,False,False,5000.0
0,12,12,0.0,0,3000.0,48000.0,28,600.0,22471,2,False,True,True,False,10000.0
0,12,12,1.0,2,1500.0,50000.0,27,1700.0,38624,4,False,True,False,False,8000.0
0,12,12,1.0,2,3000.0,20000.0,26,300.0,535,4,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,30,0.0,12667,0,True,False,False,False,5000.0
0,12,12,1.0,1,2000.0,48000.0,31,300.0,34180,1,False,True,False,False,10000.0
0,12,12,1.0,0,5000.0,0.0,45,0.0,12481,0,False,False,False,False,5000.0
0,50,12,1.0,0,3900.0,19200.0,44,700.0,17201,3,True,False,False,False,14000.0
0,50,12,1.0,2,4000.0,12000.0,35,450.0,22886,4,True,False,False,False,5000.0
0,12,12,1.0,2,3000.0,24000.0,32,1800.0,23708,2,False,True,False,False,10000.0
0,50,12,1.0,0,5000.0,67200.0,40,4.0,4576,2,True,False,False,False,7500.0
0,12,12,1.0,3,3100.0,18000.0,40,750.0,5191,2,False,True,False,False,7500.0
0,12,12,1.0,0,3000.0,24000.0,43,800.0,19508,4,False,True,False,False,9000.0
0,12,12,1.0,1,1000.0,48000.0,22,500.0,15734,2,False,True,True,False,10000.0
0,12,12,1.0,2,1500.0,25000.0,30,750.0,30431,4,False,True,False,False,6000.0
0,50,12,1.0,2,4000.0,61200.0,40,4.0,20661,3,True,False,False,False,10000.0
0,12,12,1.0,0,4000.0,60000.0,55,600.0,33293,2,True,False,False,False,10000.0
0,12,12,1.0,0,2500.0,38400.0,27,700.0,3090,3,True,False,True,False,5000.0
0,12,12,1.0,2,4500.0,24000.0,48,1000.0,1997,6,False,True,False,False,5000.0
0,12,12,1.0,3,3000.0,60000.0,27,400.0,21639,2,False,True,False,False,15000.0
0,50,12,1.0,2,4500.0,24000.0,32,500.0,24815,4,True,False,False,False,10000.0
0,12,12,1.0,0,3500.0,0.0,40,0.0,11821,0,True,False,False,False,5000.0
1,12,12,1.0,3,6000.0,45000.0,37,320.0,2832,5,False,False,False,False,14000.0
0,12,12,1.0,0,4000.0,0.0,53,0.0,8270,0,False,True,False,False,3000.0
0,12,12,1.0,0,2000.0,64000.0,26,650.0,32357,2,False,True,False,False,6000.0
0,12,12,1.0,2,3000.0,60000.0,35,600.0,26113,2,False,True,False,False,12000.0
0,50,12,1.0,0,3500.0,54000.0,28,3.0,7490,2,True,False,False,False,7500.0
0,12,12,1.0,2,3000.0,60000.0,45,600.0,15629,1,False,True,True,False,10000.0
0,12,12,1.0,2,1500.0,36000.0,44,1300.0,29880,4,False,True,False,False,8000.0
0,12,12,1.0,3,3200.0,48000.0,31,3000.0,36138,5,False,True,False,False,15000.0
0,12,12,1.0,0,2500.0,21000.0,45,300.0,1300,4,False,True,True,False,5000.0
0,12,12,1.0,0,4000.0,54000.0,20,650.0,31317,2,False,False,True,False,10000.0
0,50,12,1.0,0,4200.0,9600.0,44,350.0,5500,4,True,False,False,False,8000.0
0,12,12,1.0,0,3100.0,18000.0,35,200.0,6448,2,False,True,False,False,5000.0
0,50,12,1.0,1,3500.0,12000.0,32,400.0,15615,3,True,False,False,False,10000.0
0,12,12,1.0,2,5500.0,72000.0,26,200.0,37880,4,False,True,False,False,12600.0
0,12,12,1.0,3,4000.0,60000.0,29,625.0,17866,2,False,True,False,False,5000.0
0,50,12,1.0,2,4500.0,13200.0,31,300.0,27371,4,True,False,False,False,8000.0
0,50,12,1.0,0,4000.0,24000.0,47,800.0,17987,4,True,False,False,False,14000.0
0,12,12,1.0,0,1500.0,45000.0,63,1400.0,32561,4,False,True,True,False,8000.0
0,50,12,1.0,1,5000.0,60000.0,40,100.0,7068,4,False,True,False,False,5000.0
0,12,12,1.0,2,3000.0,36000.0,36,700.0,26907,5,False,True,False,False,10000.0
0,12,12,1.0,1,3800.0,54000.0,29,800.0,26329,3,False,False,False,False,7000.0
0,50,12,1.0,0,4000.0,14400.0,49,530.0,20047,4,True,False,False,False,10000.0
0,12,12,1.0,1,1800.0,18000.0,39,240.0,15118,2,True,False,False,False,8000.0
0,12,12,1.0,1,2700.0,36000.0,25,1200.0,37250,2,True,False,False,False,8000.0
0,50,12,1.0,0,4000.0,22000.0,48,600.0,21211,3,True,False,False,False,13000.0
0,50,12,1.0,1,4000.0,60000.0,41,600.0,25741,3,True,False,False,False,8000.0
0,50,12,1.0,1,4000.0,55200.0,28,5.0,5681,2,True,False,False,False,7500.0
0,50,12,1.0,0,3800.0,0.0,22,0.0,11551,0,True,False,False,False,7500.0
0,12,12,1.0,1,2500.0,36000.0,20,400.0,35016,2,False,True,False,False,8000.0
0,50,12,1.0,0,3500.0,93600.0,23,70.0,68,2,True,False,False,False,7500.0
0,12,12,1.0,2,3400.0,8400.0,35,330.0,5556,4,False,True,False,False,5000.0
0,12,12,1.0,2,3000.0,24000.0,30,300.0,3011,4,False,True,False,False,5000.0
1,12,12,1.0,0,2000.0,42000.0,47,1500.0,17109,3,False,True,False,False,8000.0
0,12,12,1.0,0,4500.0,72000.0,23,400.0,38994,2,False,False,False,False,8000.0
1,12,12,1.0,0,2000.0,48000.0,31,600.0,27720,2,False,True,False,False,10000.0
0,12,12,1.0,1,4000.0,48000.0,41,5950.0,13649,4,False,True,False,False,5000.0
0,12,12,1.0,0,2500.0,0.0,50,0.0,11399,0,False,True,False,False,5000.0
0,50,12,1.0,1,3000.0,9600.0,26,350.0,13149,3,True,False,False,False,5000.0
0,50,12,1.0,0,4500.0,63600.0,45,5.0,4583,2,True,False,False,False,7500.0
0,12,12,1.0,1,2000.0,15000.0,45,300.0,3229,2,False,True,False,False,7500.0
0,12,12,1.0,1,2000.0,48000.0,30,400.0,7368,3,True,False,False,False,5000.0
0,12,12,1.0,0,2000.0,0.0,35,0.0,10683,0,False,True,False,False,5000.0
0,12,12,1.0,0,2000.0,24000.0,45,1200.0,144,1,False,False,False,False,5000.0
0,12,12,1.0,2,3800.0,36000.0,28,1000.0,18897,2,False,True,False,False,10000.0
0,12,12,1.0,0,25000.0,24000.0,46,900.0,29815,4,False,True,False,False,12000.0
0,12,12,1.0,0,2000.0,36000.0,42,600.0,23819,4,False,True,False,False,10000.0
0,12,12,1.0,2,4000.0,60000.0,31,2000.0,38794,3,True,False,False,False,8000.0
0,50,12,1.0,0,7000.0,0.0,35,0.0,9345,0,False,False,False,False,5000.0
0,50,12,1.0,0,3250.0,51000.0,46,2.0,14143,2,True,False,False,False,7500.0
0,12,12,1.0,2,1500.0,54000.0,40,1500.0,33982,4,False,True,False,False,7000.0
0,12,12,1.0,3,2000.0,36000.0,28,400.0,29081,2,True,False,False,False,8000.0
0,50,12,1.0,2,3000.0,24000.0,30,300.0,18735,4,True,False,False,False,11000.0
0,12,12,1.0,0,1900.0,0.0,44,0.0,9262,0,True,False,False,False,5000.0
0,12,12,1.0,2,3800.0,54000.0,26,400.0,20087,2,False,True,False,False,8000.0
0,50,12,1.0,2,3500.0,18000.0,28,450.0,21813,4,True,False,False,False,10000.0
0,12,12,1.0,0,4200.0,12000.0,40,320.0,20169,4,False,False,False,False,8000.0
0,12,12,1.0,0,5000.0,60000.0,48,240.0,36972,3,False,True,False,False,8000.0
0,12,12,1.0,2,5000.0,72000.0,25,500.0,25243,1,False,True,False,False,8000.0
0,12,12,1.0,0,4000.0,48000.0,21,600.0,29240,3,False,True,True,False,10000.0
0,50,12,1.0,1,4500.0,14400.0,39,410.0,23602,4,True,False,False,False,12000.0
0,50,12,1.0,0,3400.0,36000.0,43,650.0,27456,3,True,False,False,False,10000.0
0,12,12,1.0,1,1300.0,30000.0,38,200.0,30701,3,True,False,True,False,8000.0
0,12,12,1.0,0,4000.0,88000.0,42,500.0,34469,3,False,True,False,False,15000.0
0,12,12,1.0,0,3000.0,26400.0,22,1200.0,787,2,True,False,False,False,5000.0
0,50,12,1.0,0,3000.0,0.0,36,0.0,11051,0,True,False,False,False,7500.0
0,50,12,1.0,2,3200.0,24000.0,31,520.0,18102,4,True,False,False,False,11000.0
0,50,12,1.0,1,2000.0,48000.0,30,650.0,15794,2,False,True,False,False,10000.0
0,12,12,1.0,0,3000.0,0.0,29,0.0,12381,0,True,False,False,False,5000.0
0,12,12,1.0,0,2300.0,0.0,28,0.0,7854,0,False,False,False,False,5000.0
0,12,12,1.0,5,3000.0,36000.0,36,50.0,154,6,True,False,False,False,5000.0
0,12,12,1.0,2,5000.0,48000.0,39,4350.0,13018,4,False,True,False,False,5000.0
0,50,12,1.0,0,4000.0,60000.0,25,4.0,14875,2,True,False,False,False,10000.0
0,12,12,1.0,2,4000.0,42000.0,38,1350.0,14261,4,False,True,False,False,5000.0
0,12,12,1.0,0,5000.0,48000.0,47,600.0,26872,3,False,True,False,False,15000.0
0,12,12,1.0,2,4500.0,81600.0,40,500.0,17382,2,True,False,False,False,10000.0
0,12,12,1.0,2,3500.0,54000.0,26,250.0,32924,4,False,True,False,False,8000.0
0,12,12,1.0,0,2000.0,0.0,31,0.0,11470,0,True,False,False,False,5000.0
0,12,12,1.0,2,1500.0,56000.0,26,1450.0,32365,4,False,True,False,False,12000.0
0,12,12,1.0,2,4000.0,24000.0,30,500.0,22636,2,False,True,False,False,12000.0
0,12,12,1.0,1,3500.0,7200.0,39,320.0,4655,4,False,False,False,False,5000.0
0,12,12,1.0,0,3500.0,0.0,45,0.0,8056,0,False,True,False,False,3000.0
0,12,12,1.0,0,4100.0,15600.0,37,280.0,23891,3,False,True,False,False,10000.0
0,12,12,1.0,1,4100.0,49200.0,33,200.0,30853,3,True,False,False,False,15000.0
0,12,12,1.0,0,4000.0,0.0,30,0.0,8927,0,False,True,False,False,5000.0
0,12,12,1.0,0,3000.0,54000.0,45,750.0,32926,5,False,False,False,False,8000.0
1,12,12,1.0,2,12000.0,30000.0,24,1500.0,1553,5,True,False,False,False,5000.0
0,50,12,1.0,2,4300.0,12000.0,32,300.0,13395,4,True,False,False,False,5000.0
0,12,12,1.0,1,4500.0,66000.0,49,300.0,33326,6,False,False,False,False,12000.0
0,12,12,1.0,1,3000.0,7000.0,40,600.0,2149,3,False,True,False,False,5000.0
0,12,12,1.0,3,6000.0,90000.0,34,400.0,496,2,False,False,False,False,5000.0
0,12,12,1.0,1,3000.0,20000.0,19,600.0,13867,3,True,False,False,False,5000.0
0,12,12,1.0,2,3000.0,40000.0,35,2000.0,25163,4,False,False,False,False,10000.0
0,12,12,1.0,2,3000.0,54000.0,27,750.0,32921,5,False,True,False,False,8000.0
1,6,6,1.0,1,4333.0,53000.0,60,250.0,39388,3,True,False,False,False,6000.0
0,12,12,1.0,1,2000.0,48000.0,39,1800.0,37048,4,False,True,False,False,15000.0
0,12,12,1.0,2,7800.0,96000.0,40,500.0,36549,7,False,False,False,False,8000.0
0,12,12,1.0,2,2500.0,0.0,35,500.0,1365,4,False,True,False,False,5000.0
0,50,12,1.0,2,3950.0,58200.0,39,3.0,18124,2,True,False,False,False,10000.0
0,50,12,1.0,2,4300.0,18000.0,27,355.0,19387,4,True,False,False,False,12000.0
1,50,12,1.0,1,4300.0,14400.0,39,350.0,25695,4,True,False,False,False,12000.0
0,50,12,1.0,2,4100.0,18000.0,41,300.0,23347,4,True,False,False,False,10000.0
0,12,12,1.0,0,4000.0,60000.0,46,700.0,29970,2,False,True,False,False,15000.0
0,12,12,1.0,0,2000.0,50000.0,21,600.0,15698,1,False,True,True,False,13000.0
0,12,12,1.0,2,4100.0,15600.0,31,290.0,19269,4,True,False,False,False,10000.0
0,12,12,1.0,1,3000.0,4200.0,40,670.0,3721,4,False,True,False,False,5000.0
0,12,12,1.0,0,3200.0,0.0,38,0.0,9534,0,False,True,False,False,5000.0
0,12,12,1.0,1,3000.0,48000.0,33,600.0,26621,1,False,True,False,False,12000.0
0,12,12,1.0,1,5000.0,70000.0,38,180.0,17274,5,True,False,False,False,5000.0
0,12,12,1.0,2,4000.0,60000.0,40,1100.0,19587,4,True,False,False,False,5000.0
0,12,12,1.0,2,6500.0,24000.0,40,270.0,4921,4,True,False,False,False,5000.0
0,12,12,1.0,1,3000.0,9600.0,34,330.0,4824,3,False,True,False,False,5000.0
0,12,12,1.0,1,4000.0,54000.0,25,650.0,31378,3,False,False,False,False,5000.0
0,50,12,1.0,2,3800.0,36000.0,47,800.0,15481,4,True,False,False,False,11000.0
0,12,12,1.0,1,4000.0,48000.0,38,500.0,32169,3,False,True,False,False,10000.0
0,12,12,0.0,0,2500.0,60000.0,45,500.0,16729,1,False,False,False,False,10000.0
0,12,12,1.0,0,3000.0,5000.0,31,635.0,4137,4,False,False,True,False,5000.0
0,50,12,1.0,1,3000.0,24000.0,53,600.0,19574,4,True,False,False,False,10000.0
0,12,12,1.0,1,3500.0,36000.0,32,600.0,20908,2,False,True,False,False,15000.0
0,12,12,1.0,2,2000.0,36000.0,45,600.0,27162,4,True,False,False,False,10000.0
0,12,12,1.0,0,3000.0,0.0,27,115.0,2122,2,True,False,False,False,5000.0
0,12,12,1.0,0,2500.0,24000.0,46,400.0,6859,2,False,True,False,False,7500.0
0,50,12,1.0,1,1200.0,0.0,20,350.0,993,3,False,True,False,False,5000.0
0,12,12,1.0,2,3000.0,24000.0,27,500.0,16151,2,False,True,False,False,7500.0
0,12,12,1.0,3,3000.0,48000.0,42,650.0,7383,5,True,False,False,False,5000.0
1,12,12,1.0,1,1500.0,50000.0,31,1600.0,39626,4,False,True,False,False,8000.0
0,12,12,1.0,2,3800.0,60000.0,35,1000.0,15632,2,False,True,False,False,10000.0
0,50,12,1.0,1,4200.0,18000.0,30,350.0,26638,3,True,False,False,False,10000.0
0,12,12,1.0,0,5500.0,18000.0,40,100.0,7367,3,False,False,False,False,5000.0
0,12,12,1.0,1,6500.0,104000.0,40,320.0,38044,3,False,True,False,False,10000.0
0,12,12,1.0,0,4000.0,54000.0,46,1500.0,21120,2,True,False,False,False,5000.0
0,12,12,1.0,1,2000.0,48000.0,39,850.0,20979,4,True,False,False,False,5000.0
0,12,12,1.0,2,4000.0,20000.0,35,470.0,3566,4,False,True,False,False,5000.0
0,50,12,1.0,2,4200.0,8400.0,37,250.0,5841,4,True,False,False,False,5000.0
0,50,12,1.0,2,3500.0,24000.0,27,400.0,16669,4,True,False,False,False,10000.0
0,6,6,1.0,0,4833.0,60000.0,65,250.0,39286,3,True,False,False,False,6000.0
0,12,12,1.0,1,2000.0,40000.0,24,550.0,12863,2,False,True,False,False,7000.0
0,12,12,1.0,1,2000.0,35000.0,42,1200.0,22561,5,False,True,False,False,8000.0
0,24,24,1.0,0,5000.0,15000.0,23,3040.0,18986,1,False,False,False,False,20000.0
0,12,12,1.0,4,4000.0,72000.0,32,500.0,16077,2,False,True,False,False,15000.0
0,12,12,1.0,1,3500.0,18000.0,23,500.0,14273,3,False,False,False,False,5000.0
0,12,12,1.0,2,4000.0,18000.0,42,600.0,14132,5,False,True,False,False,5000.0
0,6,6,1.0,0,3583.0,65000.0,36,400.0,39694,2,False,True,False,False,7000.0
0,12,12,1.0,1,2200.0,24000.0,25,300.0,20464,2,True,False,False,False,12000.0
0,12,12,1.0,0,2000.0,0.0,22,300.0,10315,0,False,True,False,False,5000.0
0,12,12,1.0,5,4000.0,54000.0,42,500.0,34421,7,False,False,False,False,8000.0
0,12,12,1.0,2,3000.0,45000.0,33,400.0,23762,2,False,True,False,False,8000.0
0,12,12,1.0,2,3500.0,78000.0,35,400.0,37884,3,False,True,False,False,8000.0
0,12,12,1.0,0,2000.0,42000.0,47,1450.0,30437,4,False,True,False,False,12000.0
0,12,12,1.0,1,3500.0,18000.0,45,600.0,4322,4,False,True,False,False,7500.0
0,12,12,1.0,0,2200.0,30000.0,49,300.0,3175,2,False,False,True,False,5000.0
0,12,12,1.0,2,3000.0,48000.0,31,1400.0,17589,4,False,True,False,False,8000.0
0,50,12,1.0,0,3800.0,59400.0,24,4.0,20030,2,True,False,False,False,10000.0
0,12,12,1.0,1,2500.0,30000.0,46,850.0,26504,4,True,False,False,False,6000.0
0,50,12,1.0,2,4000.0,24000.0,25,300.0,3115,2,True,False,False,False,5000.0
0,50,12,1.0,0,3500.0,18000.0,43,540.0,26657,2,False,False,False,False,12000.0
0,12,12,1.0,2,1500.0,48000.0,33,1700.0,38066,4,False,True,False,False,8000.0
0,12,12,1.0,2,4100.0,18000.0,31,150.0,23112,4,True,False,False,False,10000.0
0,12,12,1.0,2,4000.0,48000.0,27,111.0,3226,1,True,False,False,False,5000.0
0,12,12,1.0,0,4050.0,12600.0,45,300.0,20177,4,False,True,False,False,8000.0
0,12,12,1.0,0,3000.0,0.0,38,0.0,8998,0,True,False,False,False,3000.0
0,12,12,0.0,0,2000.0,36000.0,29,300.0,14203,2,False,False,False,False,7000.0
0,12,12,1.0,2,4000.0,66000.0,40,500.0,37668,3,False,True,False,False,10000.0
0,12,12,1.0,3,4000.0,36000.0,30,800.0,25144,2,False,True,False,False,8000.0
0,12,12,1.0,0,1000.0,50000.0,53,1400.0,36845,2,False,True,True,False,8000.0
0,12,12,0.0,3,4200.0,42000.0,41,600.0,6938,6,True,False,False,False,5000.0
0,12,12,1.0,3,3000.0,48000.0,31,600.0,17453,2,False,True,False,False,10000.0
0,12,12,1.0,2,3000.0,48000.0,25,500.0,29064,1,True,False,False,False,8000.0
0,12,12,1.0,0,5000.0,36000.0,45,600.0,5530,3,False,True,False,False,7500.0
0,12,12,1.0,4,3500.0,42000.0,34,114.0,5399,1,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,45,0.0,11362,0,True,False,False,False,3000.0
0,50,12,1.0,1,4200.0,12000.0,32,450.0,14382,3,True,False,False,False,5000.0
0,12,12,1.0,3,4000.0,24000.0,39,400.0,17287,2,False,True,False,False,10000.0
0,12,12,1.0,0,3000.0,40800.0,41,250.0,37465,4,True,False,False,False,8000.0
0,12,12,1.0,0,2200.0,0.0,34,0.0,10742,0,True,False,False,False,5000.0
0,12,12,1.0,0,2000.0,0.0,42,0.0,8321,0,False,True,False,False,5000.0
0,50,12,1.0,1,4100.0,60000.0,24,5.0,5270,3,True,False,False,False,7500.0
0,12,12,1.0,0,2700.0,0.0,34,112.0,10893,0,True,False,False,False,3000.0
0,12,12,1.0,0,800.0,12000.0,55,500.0,39881,1,False,True,False,False,8000.0
0,12,12,1.0,0,3000.0,40000.0,45,3520.0,24702,2,False,False,False,False,10000.0
0,12,12,0.0,2,5000.0,60000.0,30,650.0,32771,4,False,False,False,False,10000.0
1,12,12,1.0,0,3000.0,36000.0,25,5250.0,13329,3,False,True,False,False,5000.0
0,12,12,1.0,1,4000.0,54000.0,25,850.0,21711,3,True,False,False,False,5000.0
0,12,12,1.0,0,3000.0,0.0,36,0.0,9197,0,True,False,False,False,3000.0
0,12,12,1.0,2,3000.0,8000.0,30,600.0,2156,4,False,True,False,False,5000.0
0,12,12,1.0,1,4700.0,60000.0,43,850.0,19784,4,True,False,False,False,5000.0
0,12,12,1.0,0,2200.0,30000.0,41,250.0,4012,3,True,False,False,False,5000.0
0,12,12,1.0,0,1000.0,60000.0,43,300.0,38949,2,True,False,False,False,8000.0
0,12,12,1.0,1,5000.0,60000.0,47,500.0,33304,3,True,False,False,False,10000.0
0,12,12,1.0,0,3000.0,0.0,42,0.0,11964,0,False,True,False,False,7500.0
0,12,12,1.0,3,3500.0,60000.0,30,400.0,32018,4,False,True,False,False,8000.0
1,12,12,1.0,0,3000.0,36000.0,48,600.0,30892,5,True,False,False,False,10000.0
0,12,12,1.0,0,2500.0,0.0,32,0.0,12354,0,False,True,False,False,5000.0
0,12,12,1.0,2,3200.0,48000.0,35,1361.0,15325,5,False,False,False,False,8000.0
0,12,12,1.0,2,6000.0,96000.0,36,300.0,36696,5,False,False,False,False,10000.0
0,50,12,1.0,1,3500.0,60000.0,50,400.0,23067,4,True,False,False,False,10000.0
0,12,12,1.0,0,2100.0,0.0,55,0.0,9270,0,False,False,False,False,5000.0
0,12,12,1.0,3,8800.0,96000.0,25,500.0,38824,5,False,True,False,False,8000.0
0,12,12,1.0,2,1500.0,36000.0,44,1800.0,32636,3,False,True,False,False,8000.0
0,50,12,1.0,0,4000.0,0.0,43,0.0,8684,0,True,False,False,False,5000.0
0,12,12,1.0,3,2500.0,48000.0,25,600.0,16564,2,False,True,False,False,10000.0
0,12,12,1.0,3,4000.0,48000.0,28,400.0,6465,2,False,True,False,False,10000.0
0,50,12,1.0,2,4400.0,12000.0,31,500.0,26534,4,True,False,False,False,8000.0
0,12,12,1.0,3,3000.0,48000.0,28,100.0,29493,2,False,True,False,False,8000.0
0,50,12,1.0,2,4450.0,64800.0,41,3.0,18302,2,True,False,False,False,10000.0
0,50,12,1.0,1,3500.0,60000.0,48,900.0,27763,4,True,False,False,False,15000.0
0,12,12,1.0,0,3000.0,48000.0,20,300.0,38820,1,False,True,False,False,8000.0
0,50,12,1.0,2,900.0,50000.0,37,400.0,26083,1,False,True,True,False,10000.0
0,50,12,1.0,0,4600.0,66000.0,41,3.0,14906,3,False,True,False,False,10000.0
0,6,6,1.0,2,5000.0,62000.0,43,350.0,39515,4,True,False,False,False,6000.0
1,12,12,1.0,0,2800.0,45000.0,54,700.0,15929,3,False,False,False,False,5000.0
0,12,12,1.0,0,3500.0,48000.0,28,600.0,28612,4,True,False,True,False,10000.0
0,12,12,1.0,3,2800.0,0.0,30,300.0,1302,5,False,True,False,False,5000.0
0,50,12,1.0,1,4000.0,14400.0,40,450.0,23993,4,False,False,False,False,10000.0
0,12,12,1.0,1,5000.0,36000.0,42,1000.0,17519,2,False,True,False,False,7500.0
0,50,12,1.0,0,6000.0,90000.0,50,5.0,1231,2,True,False,False,False,7500.0
0,50,12,1.0,2,4000.0,20400.0,22,450.0,27096,4,True,False,False,False,15000.0
